edge_id,charge_node_id,charge_node_distance,场站名称,充电车位数
5537,21148.0,355.0,MA5DT8Q54,10
5538,21148.0,459.0,MA5DT8Q54,10
5539,21148.0,223.0,MA5DT8Q54,10
5541,21002.0,880.0,MA5DT8Q54,10
5542,21002.0,880.0,MA5DT8Q54,10
5544,20835.0,370.0,MA01H3BQ1,10
5545,20835.0,491.0,MA01H3BQ1,10
5547,19665.0,817.0,MA5DT8Q54,10
5549,21148.0,342.0,MA5DT8Q54,10
5550,21148.0,445.0,MA5DT8Q54,10
5551,21002.0,844.0,MA5DT8Q54,10
5552,21002.0,844.0,MA5DT8Q54,10
5555,20835.0,595.0,MA01H3BQ1,10
5556,20835.0,641.0,MA01H3BQ1,10
5557,20835.0,875.0,MA01H3BQ1,10
5558,20835.0,875.0,MA01H3BQ1,10
5559,21002.0,880.0,MA5DT8Q54,10
5562,21148.0,459.0,MA5DT8Q54,10
5563,21148.0,327.0,MA5DT8Q54,10
5564,21148.0,552.0,MA5DT8Q54,10
5566,20835.0,266.0,MA01H3BQ1,10
5567,21148.0,642.0,MA5DT8Q54,10
5568,20835.0,367.0,MA01H3BQ1,10
5569,20835.0,266.0,MA01H3BQ1,10
5573,20835.0,397.0,MA01H3BQ1,10
5575,20835.0,367.0,MA01H3BQ1,10
5576,20835.0,641.0,MA01H3BQ1,10
5577,21148.0,591.0,MA5DT8Q54,10
5578,21148.0,642.0,MA5DT8Q54,10
5579,21148.0,591.0,MA5DT8Q54,10
5584,20835.0,528.0,MA01H3BQ1,10
5589,19850.0,878.0,MA5DT8Q54,10
5590,19850.0,878.0,MA5DT8Q54,10
5592,20835.0,397.0,MA01H3BQ1,10
5593,20835.0,367.0,MA01H3BQ1,10
5594,21148.0,444.0,MA5DT8Q54,10
5595,21148.0,677.0,MA5DT8Q54,10
5597,21148.0,566.0,MA5DT8Q54,10
5598,21148.0,703.0,MA5DT8Q54,10
5599,21148.0,678.0,MA5DT8Q54,10
5600,21148.0,783.0,MA5DT8Q54,10
5601,21148.0,677.0,MA5DT8Q54,10
5606,21148.0,677.0,MA5DT8Q54,10
5607,20835.0,463.0,MA01H3BQ1,10
5612,20835.0,553.0,MA01H3BQ1,10
5613,20835.0,480.0,MA01H3BQ1,10
5614,19850.0,715.0,MA5DT8Q54,10
5615,19850.0,715.0,MA5DT8Q54,10
5617,20835.0,636.0,MA01H3BQ1,10
5618,20835.0,641.0,MA01H3BQ1,10
5619,19850.0,715.0,MA5DT8Q54,10
5623,21148.0,566.0,MA5DT8Q54,10
5626,21148.0,782.0,MA5DT8Q54,10
5630,19850.0,703.0,MA5DT8Q54,10
5631,19850.0,565.0,MA5DT8Q54,10
5647,20835.0,636.0,MA01H3BQ1,10
5648,19850.0,565.0,MA5DT8Q54,10
5658,19850.0,464.0,MA5DT8Q54,10
5697,19850.0,356.0,MA5DT8Q54,10
5723,20841.0,941.0,MA01H3BQ1,10
5734,20841.0,850.0,MA01H3BQ1,10
5738,19771.0,715.0,MA01H3BQ1,10
5760,20841.0,730.0,MA01H3BQ1,10
5769,20841.0,624.0,MA01H3BQ1,10
5782,20841.0,502.0,MA01H3BQ1,10
5783,20841.0,787.0,MA01H3BQ1,10
5786,20841.0,787.0,MA01H3BQ1,10
5822,20841.0,787.0,MA01H3BQ1,10
5894,19807.0,954.0,MA01H3BQ1,10
5904,19807.0,954.0,MA01H3BQ1,10
5918,19772.0,890.0,MA5DT8Q54,10
5921,19772.0,890.0,MA5DT8Q54,10
5925,20241.0,586.0,MA5CTTPE8,10
5929,20241.0,887.0,MA5CTTPE8,10
5931,19772.0,532.0,MA5DT8Q54,10
5935,19772.0,532.0,MA5DT8Q54,10
5938,19772.0,228.0,MA5DT8Q54,10
5961,21264.0,856.0,MA5CTTPE8,10
5966,21116.0,614.0,MA5CTTPE8,10
5967,21264.0,612.0,MA5CTTPE8,10
5969,21264.0,636.0,MA5CTTPE8,10
5970,21264.0,636.0,MA5CTTPE8,10
5974,21264.0,741.0,MA5CTTPE8,10
5975,21264.0,761.0,MA5CTTPE8,10
5976,21264.0,761.0,MA5CTTPE8,10
5978,21264.0,636.0,MA5CTTPE8,10
5987,19747.0,773.0,MA5DT8Q54,10
5988,19747.0,773.0,MA5DT8Q54,10
5996,21116.0,342.0,MA5CTTPE8,10
5998,21264.0,750.0,MA5CTTPE8,10
5999,21264.0,923.0,MA5CTTPE8,10
6006,21264.0,923.0,MA5CTTPE8,10
6007,20855.0,982.0,MA01H3BQ1,10
6008,21116.0,342.0,MA5CTTPE8,10
6015,20855.0,982.0,MA01H3BQ1,10
6028,20855.0,853.0,MA01H3BQ1,10
6029,20855.0,768.0,MA01H3BQ1,10
6038,20855.0,853.0,MA01H3BQ1,10
6039,20855.0,677.0,MA01H3BQ1,10
6042,20855.0,801.0,MA01H3BQ1,10
6043,20855.0,768.0,MA01H3BQ1,10
6046,21114.0,263.0,MA5CTTPE8,10
6052,20855.0,594.0,MA01H3BQ1,10
6065,21114.0,509.0,MA5CTTPE8,10
6066,21114.0,391.0,MA5CTTPE8,10
6073,20855.0,801.0,MA01H3BQ1,10
6076,19771.0,715.0,MA01H3BQ1,10
6097,20855.0,594.0,MA01H3BQ1,10
6102,20153.0,843.0,MA5CTTPE8,10
6106,20843.0,466.0,MA01H3BQ1,10
6106,20843.0,466.0,MA01H3BQ1,10
6119,20153.0,617.0,MA5CTTPE8,10
6121,21114.0,636.0,MA5CTTPE8,10
6123,20856.0,996.0,MA01H3BQ1,10
6125,20843.0,466.0,MA01H3BQ1,10
6125,20843.0,466.0,MA01H3BQ1,10
6133,20546.0,934.0,MA5CTTPE8,10
6134,20546.0,758.0,MA5CTTPE8,10
6142,21114.0,636.0,MA5CTTPE8,10
6144,20843.0,354.0,MA01H3BQ1,10
6144,20843.0,354.0,MA01H3BQ1,10
6150,20546.0,622.0,MA5CTTPE8,10
6161,20843.0,354.0,MA01H3BQ1,10
6161,20843.0,354.0,MA01H3BQ1,10
6166,20843.0,354.0,MA01H3BQ1,10
6166,20843.0,354.0,MA01H3BQ1,10
6170,20856.0,967.0,MA01H3BQ1,10
6171,20856.0,967.0,MA01H3BQ1,10
6172,20856.0,905.0,MA01H3BQ1,10
6175,20843.0,500.0,MA01H3BQ1,10
6175,20843.0,500.0,MA01H3BQ1,10
6176,20843.0,354.0,MA01H3BQ1,10
6176,20843.0,354.0,MA01H3BQ1,10
6190,20843.0,578.0,MA01H3BQ1,10
6190,20843.0,578.0,MA01H3BQ1,10
6191,20843.0,454.0,MA01H3BQ1,10
6191,20843.0,454.0,MA01H3BQ1,10
6192,20856.0,608.0,MA01H3BQ1,10
6193,20856.0,530.0,MA01H3BQ1,10
6194,20856.0,442.0,MA01H3BQ1,10
6202,20843.0,622.0,MA01H3BQ1,10
6202,20843.0,622.0,MA01H3BQ1,10
6203,20843.0,622.0,MA01H3BQ1,10
6203,20843.0,622.0,MA01H3BQ1,10
6204,20843.0,578.0,MA01H3BQ1,10
6204,20843.0,578.0,MA01H3BQ1,10
6205,20848.0,664.0,MA01H3BQ1,10
6205,20848.0,664.0,MA01H3BQ1,10
6208,20856.0,530.0,MA01H3BQ1,10
6209,20856.0,442.0,MA01H3BQ1,10
6213,20848.0,548.0,MA01H3BQ1,10
6213,20848.0,548.0,MA01H3BQ1,10
6214,20843.0,829.0,MA01H3BQ1,10
6214,20843.0,829.0,MA01H3BQ1,10
6215,20843.0,829.0,MA01H3BQ1,10
6215,20843.0,829.0,MA01H3BQ1,10
6216,20848.0,623.0,MA01H3BQ1,10
6216,20848.0,623.0,MA01H3BQ1,10
6221,20848.0,548.0,MA01H3BQ1,10
6221,20848.0,548.0,MA01H3BQ1,10
6222,20848.0,439.0,MA01H3BQ1,10
6222,20848.0,439.0,MA01H3BQ1,10
6226,19772.0,318.0,MA5DT8Q54,10
6233,20848.0,439.0,MA01H3BQ1,10
6233,20848.0,439.0,MA01H3BQ1,10
6234,20848.0,332.0,MA01H3BQ1,10
6234,20848.0,332.0,MA01H3BQ1,10
6242,20856.0,563.0,MA01H3BQ1,10
6249,19714.0,822.0,MA5DT8Q54,10
6250,20848.0,332.0,MA01H3BQ1,10
6250,20848.0,332.0,MA01H3BQ1,10
6251,20848.0,210.0,MA01H3BQ1,10
6251,20848.0,210.0,MA01H3BQ1,10
6254,20848.0,78.0,MA01H3BQ1,10
6254,20848.0,78.0,MA01H3BQ1,10
6260,21028.0,717.0,MA01H3BQ1,10
6261,19714.0,822.0,MA5DT8Q54,10
6266,20848.0,292.0,MA01H3BQ1,10
6266,20848.0,292.0,MA01H3BQ1,10
6267,20848.0,210.0,MA01H3BQ1,10
6267,20848.0,210.0,MA01H3BQ1,10
6270,20848.0,516.0,MA01H3BQ1,10
6270,20848.0,516.0,MA01H3BQ1,10
6272,20848.0,516.0,MA01H3BQ1,10
6272,20848.0,516.0,MA01H3BQ1,10
6284,19714.0,681.0,MA5DT8Q54,10
6285,19714.0,657.0,MA5DT8Q54,10
6286,19714.0,681.0,MA5DT8Q54,10
6287,19714.0,586.0,MA5DT8Q54,10
6288,19714.0,543.0,MA5DT8Q54,10
6289,19714.0,737.0,MA5DT8Q54,10
6290,19714.0,737.0,MA5DT8Q54,10
6293,19714.0,751.0,MA5DT8Q54,10
6294,19714.0,831.0,MA5DT8Q54,10
6297,19714.0,488.0,MA5DT8Q54,10
6298,19714.0,543.0,MA5DT8Q54,10
6309,19714.0,957.0,MA5DT8Q54,10
6310,19714.0,957.0,MA5DT8Q54,10
6314,19714.0,128.0,MA5DT8Q54,10
6315,19714.0,372.0,MA5DT8Q54,10
6318,21028.0,580.0,MA01H3BQ1,10
6322,19714.0,831.0,MA5DT8Q54,10
6324,19714.0,783.0,MA5DT8Q54,10
6325,19714.0,128.0,MA5DT8Q54,10
6335,19714.0,949.0,MA5DT8Q54,10
6336,19714.0,856.0,MA5DT8Q54,10
6337,19714.0,751.0,MA5DT8Q54,10
6339,19714.0,709.0,MA5DT8Q54,10
6340,19714.0,709.0,MA5DT8Q54,10
6342,19714.0,683.0,MA5DT8Q54,10
6343,19714.0,683.0,MA5DT8Q54,10
6344,19714.0,856.0,MA5DT8Q54,10
6356,21114.0,743.0,MA5CTTPE8,10
6362,19714.0,232.0,MA5DT8Q54,10
6363,19714.0,658.0,MA5DT8Q54,10
6364,19714.0,474.0,MA5DT8Q54,10
6368,21048.0,694.0,MA01H3BQ1,10
6372,21048.0,113.0,MA01H3BQ1,10
6377,21048.0,113.0,MA01H3BQ1,10
6378,21048.0,453.0,MA01H3BQ1,10
6379,21048.0,600.0,MA01H3BQ1,10
6380,19714.0,474.0,MA5DT8Q54,10
6381,21048.0,588.0,MA01H3BQ1,10
6382,21048.0,600.0,MA01H3BQ1,10
6384,21048.0,665.0,MA01H3BQ1,10
6385,21048.0,665.0,MA01H3BQ1,10
6391,21048.0,588.0,MA01H3BQ1,10
6392,21048.0,759.0,MA01H3BQ1,10
6404,21048.0,899.0,MA01H3BQ1,10
6405,21048.0,899.0,MA01H3BQ1,10
6412,21048.0,831.0,MA01H3BQ1,10
6423,20718.0,210.0,MA51CMNT6,10
6426,20718.0,759.0,MA51CMNT6,10
6436,21048.0,959.0,MA01H3BQ1,10
6437,21048.0,959.0,MA01H3BQ1,10
6444,20863.0,434.0,MA01H3BQ1,10
6452,20718.0,620.0,MA51CMNT6,10
6461,20863.0,338.0,MA01H3BQ1,10
6463,20718.0,125.0,MA51CMNT6,10
6471,20718.0,465.0,MA51CMNT6,10
6472,20718.0,465.0,MA51CMNT6,10
6476,20433.0,952.0,MA5CTTPE8,10
6479,20718.0,618.0,MA51CMNT6,10
6480,20718.0,618.0,MA51CMNT6,10
6481,20433.0,813.0,MA5CTTPE8,10
6487,20433.0,782.0,MA5CTTPE8,10
6488,20433.0,782.0,MA5CTTPE8,10
6490,20863.0,338.0,MA01H3BQ1,10
6491,20718.0,710.0,MA51CMNT6,10
6492,20718.0,710.0,MA51CMNT6,10
6493,20433.0,813.0,MA5CTTPE8,10
6495,20433.0,680.0,MA5CTTPE8,10
6496,20433.0,680.0,MA5CTTPE8,10
6497,20433.0,952.0,MA5CTTPE8,10
6498,20433.0,709.0,MA5CTTPE8,10
6502,20718.0,810.0,MA51CMNT6,10
6503,20718.0,710.0,MA51CMNT6,10
6506,19859.0,337.0,MA5DT8Q54,10
6507,20718.0,810.0,MA51CMNT6,10
6508,20718.0,803.0,MA51CMNT6,10
6513,19859.0,497.0,MA5DT8Q54,10
6514,20433.0,580.0,MA5CTTPE8,10
6515,20433.0,580.0,MA5CTTPE8,10
6516,20718.0,905.0,MA51CMNT6,10
6522,19859.0,431.0,MA5DT8Q54,10
6528,19859.0,620.0,MA5DT8Q54,10
6529,19859.0,620.0,MA5DT8Q54,10
6531,20718.0,905.0,MA51CMNT6,10
6533,19859.0,930.0,MA5DT8Q54,10
6537,20433.0,389.0,MA5CTTPE8,10
6541,19859.0,778.0,MA5DT8Q54,10
6542,19859.0,778.0,MA5DT8Q54,10
6543,19859.0,546.0,MA5DT8Q54,10
6544,19859.0,702.0,MA5DT8Q54,10
6545,19859.0,730.0,MA5DT8Q54,10
6546,19859.0,730.0,MA5DT8Q54,10
6547,19859.0,546.0,MA5DT8Q54,10
6566,19859.0,702.0,MA5DT8Q54,10
6567,19859.0,799.0,MA5DT8Q54,10
6569,19859.0,831.0,MA5DT8Q54,10
6570,19859.0,831.0,MA5DT8Q54,10
6571,19859.0,725.0,MA5DT8Q54,10
6572,19859.0,702.0,MA5DT8Q54,10
6573,19859.0,824.0,MA5DT8Q54,10
6596,19859.0,987.0,MA5DT8Q54,10
6598,19859.0,799.0,MA5DT8Q54,10
6599,19859.0,916.0,MA5DT8Q54,10
6602,19859.0,987.0,MA5DT8Q54,10
6603,19859.0,824.0,MA5DT8Q54,10
6604,19859.0,952.0,MA5DT8Q54,10
6605,19859.0,952.0,MA5DT8Q54,10
6627,19859.0,952.0,MA5DT8Q54,10
6633,19859.0,916.0,MA5DT8Q54,10
6645,21284.0,792.0,MA5CTTPE8,10
6662,19587.0,961.0,MA5DT8Q54,10
6672,19587.0,961.0,MA5DT8Q54,10
6673,19587.0,957.0,MA5DT8Q54,10
6675,21216.0,706.0,MA5CTTPE8,10
6676,21216.0,940.0,MA5CTTPE8,10
6678,21216.0,818.0,MA5CTTPE8,10
6680,21216.0,617.0,MA5CTTPE8,10
6681,21216.0,706.0,MA5CTTPE8,10
6685,19587.0,961.0,MA5DT8Q54,10
6686,19587.0,840.0,MA5DT8Q54,10
6742,19587.0,408.0,MA5DT8Q54,10
6849,21069.0,963.0,MA01H3BQ1,10
6852,19905.0,809.0,MA5CTTPE8,10
6862,21069.0,963.0,MA01H3BQ1,10
6869,19905.0,446.0,MA5CTTPE8,10
6881,19905.0,957.0,MA5CTTPE8,10
6884,19436.0,459.0,MA01H3BQ1,10
6884,19436.0,459.0,MA01H3BQ1,10
6894,19905.0,153.0,MA5CTTPE8,10
6947,19905.0,645.0,MA5CTTPE8,10
6948,19905.0,645.0,MA5CTTPE8,10
6964,19905.0,153.0,MA5CTTPE8,10
6965,19905.0,536.0,MA5CTTPE8,10
6982,19905.0,645.0,MA5CTTPE8,10
7010,21068.0,755.0,MA01H3BQ1,10
7020,21068.0,902.0,MA01H3BQ1,10
7022,21068.0,858.0,MA01H3BQ1,10
7023,21068.0,993.0,MA01H3BQ1,10
7027,21068.0,952.0,MA01H3BQ1,10
7028,21068.0,952.0,MA01H3BQ1,10
7029,21068.0,952.0,MA01H3BQ1,10
7129,19857.0,683.0,MA5DT8Q54,10
7132,20468.0,717.0,MA5CTTPE8,10
7136,20468.0,717.0,MA5CTTPE8,10
7145,20468.0,578.0,MA5CTTPE8,10
7147,20468.0,442.0,MA5CTTPE8,10
7148,20468.0,578.0,MA5CTTPE8,10
7153,20468.0,733.0,MA5CTTPE8,10
7154,20468.0,733.0,MA5CTTPE8,10
7156,20468.0,547.0,MA5CTTPE8,10
7168,20468.0,442.0,MA5CTTPE8,10
7169,20468.0,695.0,MA5CTTPE8,10
7172,19857.0,683.0,MA5DT8Q54,10
7174,20468.0,788.0,MA5CTTPE8,10
7177,20468.0,695.0,MA5CTTPE8,10
7183,20468.0,882.0,MA5CTTPE8,10
7185,20468.0,936.0,MA5CTTPE8,10
7186,20468.0,788.0,MA5CTTPE8,10
7191,20468.0,936.0,MA5CTTPE8,10
7192,20468.0,976.0,MA5CTTPE8,10
7195,19739.0,927.0,MA5DT8Q54,10
7202,20468.0,976.0,MA5CTTPE8,10
7228,19739.0,927.0,MA5DT8Q54,10
7411,19905.0,883.0,MA5CTTPE8,10
7415,21072.0,963.0,MA01H3BQ1,10
7429,21072.0,872.0,MA01H3BQ1,10
7440,21072.0,872.0,MA01H3BQ1,10
7441,21072.0,755.0,MA01H3BQ1,10
7463,21072.0,884.0,MA01H3BQ1,10
7464,21072.0,639.0,MA01H3BQ1,10
7465,21072.0,412.0,MA01H3BQ1,10
7468,21072.0,769.0,MA01H3BQ1,10
7469,21072.0,755.0,MA01H3BQ1,10
7470,21072.0,639.0,MA01H3BQ1,10
7517,20619.0,987.0,MA5CTTPE8,10
7518,20619.0,987.0,MA5CTTPE8,10
7526,21072.0,412.0,MA01H3BQ1,10
7537,21181.0,905.0,MA5CTTPE8,10
7538,21181.0,947.0,MA5CTTPE8,10
7539,21181.0,707.0,MA5CTTPE8,10
7540,21181.0,707.0,MA5CTTPE8,10
7545,21181.0,923.0,MA5CTTPE8,10
7546,21181.0,947.0,MA5CTTPE8,10
7552,21181.0,707.0,MA5CTTPE8,10
7554,21181.0,623.0,MA5CTTPE8,10
7561,21181.0,905.0,MA5CTTPE8,10
7562,21181.0,481.0,MA5CTTPE8,10
7564,21181.0,623.0,MA5CTTPE8,10
7565,21181.0,923.0,MA5CTTPE8,10
7574,21181.0,826.0,MA5CTTPE8,10
7576,21181.0,897.0,MA5CTTPE8,10
7600,21201.0,612.0,MA5CTTPE8,10
7608,21201.0,516.0,MA5CTTPE8,10
7643,21201.0,754.0,MA5CTTPE8,10
7677,20622.0,804.0,MA5CTTPE8,10
7678,20622.0,933.0,MA5CTTPE8,10
7681,20622.0,804.0,MA5CTTPE8,10
7682,20622.0,535.0,MA5CTTPE8,10
7691,20622.0,929.0,MA5CTTPE8,10
7708,20622.0,648.0,MA5CTTPE8,10
7858,21188.0,729.0,MA5CTTPE8,10
7862,20259.0,839.0,MA5CTTPE8,10
7864,21188.0,594.0,MA5CTTPE8,10
7865,20259.0,120.0,MA5CTTPE8,10
7870,20259.0,423.0,MA5CTTPE8,10
7871,20259.0,839.0,MA5CTTPE8,10
7872,20259.0,627.0,MA5CTTPE8,10
7880,20259.0,517.0,MA5CTTPE8,10
7881,20259.0,517.0,MA5CTTPE8,10
7887,20259.0,648.0,MA5CTTPE8,10
7896,20259.0,627.0,MA5CTTPE8,10
7897,20259.0,664.0,MA5CTTPE8,10
7934,20259.0,993.0,MA5CTTPE8,10
7989,20294.0,434.0,MA5CTTPE8,10
8010,20294.0,434.0,MA5CTTPE8,10
8018,21197.0,928.0,MA5CTTPE8,10
8022,20294.0,70.0,MA5CTTPE8,10
8027,21197.0,940.0,MA5CTTPE8,10
8028,21197.0,813.0,MA5CTTPE8,10
8029,21197.0,940.0,MA5CTTPE8,10
8032,20296.0,102.0,MA5CTTPE8,10
8036,21188.0,594.0,MA5CTTPE8,10
8046,20871.0,619.0,MA59G0765,10
8047,21197.0,749.0,MA5CTTPE8,10
8051,21197.0,813.0,MA5CTTPE8,10
8052,21197.0,749.0,MA5CTTPE8,10
8053,21197.0,812.0,MA5CTTPE8,10
8054,21197.0,940.0,MA5CTTPE8,10
8058,21197.0,942.0,MA5CTTPE8,10
8059,21197.0,631.0,MA5CTTPE8,10
8061,20296.0,450.0,MA5CTTPE8,10
8062,21197.0,713.0,MA5CTTPE8,10
8063,21197.0,812.0,MA5CTTPE8,10
8066,21197.0,696.0,MA5CTTPE8,10
8071,21190.0,506.0,MA5CTTPE8,10
8072,21197.0,616.0,MA5CTTPE8,10
8073,21197.0,623.0,MA5CTTPE8,10
8077,21197.0,713.0,MA5CTTPE8,10
8078,21197.0,623.0,MA5CTTPE8,10
8079,21197.0,631.0,MA5CTTPE8,10
8080,21197.0,623.0,MA5CTTPE8,10
8083,21197.0,812.0,MA5CTTPE8,10
8084,21197.0,791.0,MA5CTTPE8,10
8086,21197.0,897.0,MA5CTTPE8,10
8087,21197.0,897.0,MA5CTTPE8,10
8090,21197.0,623.0,MA5CTTPE8,10
8091,21197.0,690.0,MA5CTTPE8,10
8093,21197.0,616.0,MA5CTTPE8,10
8094,21197.0,500.0,MA5CTTPE8,10
8101,21197.0,623.0,MA5CTTPE8,10
8102,21197.0,613.0,MA5CTTPE8,10
8103,21197.0,382.0,MA5CTTPE8,10
8104,21197.0,613.0,MA5CTTPE8,10
8114,21197.0,489.0,MA5CTTPE8,10
8121,21197.0,583.0,MA5CTTPE8,10
8122,21197.0,613.0,MA5CTTPE8,10
8135,21197.0,660.0,MA5CTTPE8,10
8149,21197.0,787.0,MA5CTTPE8,10
8495,20324.0,467.0,MA5CTTPE8,10
8522,20324.0,212.0,MA5CTTPE8,10
8523,20326.0,336.0,MA5CTTPE8,10
8541,20326.0,336.0,MA5CTTPE8,10
8550,20557.0,982.0,MA5CTTPE8,10
8579,20557.0,574.0,MA5CTTPE8,10
8604,20557.0,838.0,MA5CTTPE8,10
8612,20756.0,999.0,MA59G0765,10
8613,20756.0,785.0,MA59G0765,10
8615,20326.0,208.0,MA5CTTPE8,10
8626,20756.0,785.0,MA59G0765,10
8627,20756.0,911.0,MA59G0765,10
8632,20126.0,954.0,MA5CTTPE8,10
8640,20756.0,911.0,MA59G0765,10
8648,20756.0,911.0,MA59G0765,10
8755,20497.0,561.0,MA5CTTPE8,10
8767,20497.0,376.0,MA5CTTPE8,10
8775,20581.0,965.0,MA5CTTPE8,10
8776,20581.0,582.0,MA5CTTPE8,10
8777,20581.0,857.0,MA5CTTPE8,10
8783,20497.0,376.0,MA5CTTPE8,10
8784,20497.0,225.0,MA5CTTPE8,10
8785,20581.0,857.0,MA5CTTPE8,10
8786,20581.0,965.0,MA5CTTPE8,10
8789,20581.0,992.0,MA5CTTPE8,10
8790,20581.0,965.0,MA5CTTPE8,10
8799,20497.0,114.0,MA5CTTPE8,10
8802,20581.0,992.0,MA5CTTPE8,10
8813,20497.0,295.0,MA5CTTPE8,10
8852,19253.0,952.0,MA01H3BQ1,10
8909,20497.0,392.0,MA5CTTPE8,10
8948,19372.0,558.0,MA5CTTPE8,10
8981,20793.0,992.0,MA5CTTPE8,10
8982,20793.0,992.0,MA5CTTPE8,10
8984,20793.0,994.0,MA5CTTPE8,10
8985,20793.0,994.0,MA5CTTPE8,10
8986,20793.0,884.0,MA5CTTPE8,10
8989,20724.0,497.0,MA59G0765,10
8990,20724.0,209.0,MA59G0765,10
8992,20724.0,496.0,MA59G0765,10
8993,20724.0,348.0,MA59G0765,10
8995,20724.0,680.0,MA59G0765,10
8999,21195.0,542.0,MA5CTTPE8,10
9000,21195.0,329.0,MA5CTTPE8,10
9001,21195.0,329.0,MA5CTTPE8,10
9002,21195.0,442.0,MA5CTTPE8,10
9005,21195.0,329.0,MA5CTTPE8,10
9006,21195.0,442.0,MA5CTTPE8,10
9010,21195.0,383.0,MA5CTTPE8,10
9011,21195.0,447.0,MA5CTTPE8,10
9013,20376.0,928.0,MA5CTTPE8,10
9016,21195.0,483.0,MA5CTTPE8,10
9017,21195.0,483.0,MA5CTTPE8,10
9022,21195.0,383.0,MA5CTTPE8,10
9023,21195.0,483.0,MA5CTTPE8,10
9024,21195.0,476.0,MA5CTTPE8,10
9031,20376.0,928.0,MA5CTTPE8,10
9036,20376.0,809.0,MA5CTTPE8,10
9037,21195.0,613.0,MA5CTTPE8,10
9050,20376.0,809.0,MA5CTTPE8,10
9085,19231.0,741.0,MA5CTTPE8,10
9099,21195.0,996.0,MA5CTTPE8,10
9100,19231.0,741.0,MA5CTTPE8,10
9102,19231.0,924.0,MA5CTTPE8,10
9105,19231.0,848.0,MA5CTTPE8,10
9111,20376.0,932.0,MA5CTTPE8,10
9148,21205.0,943.0,MA5CTTPE8,10
9212,21226.0,949.0,MA5CTTPE8,10
9213,21226.0,949.0,MA5CTTPE8,10
9221,21226.0,949.0,MA5CTTPE8,10
9222,21226.0,903.0,MA5CTTPE8,10
9243,20105.0,834.0,MA5CTTPE8,10
9244,20105.0,834.0,MA5CTTPE8,10
9245,20105.0,969.0,MA5CTTPE8,10
9250,21226.0,815.0,MA5CTTPE8,10
9255,20105.0,969.0,MA5CTTPE8,10
9317,20379.0,680.0,MA5CTTPE8,10
9318,21179.0,963.0,MA5CTTPE8,10
9323,20596.0,887.0,MA5CTTPE8,10
9325,21179.0,734.0,MA5CTTPE8,10
9326,21179.0,734.0,MA5CTTPE8,10
9327,21179.0,963.0,MA5CTTPE8,10
9329,21310.0,164.0,MA5CTTPE8,10
9337,20724.0,680.0,MA59G0765,10
9343,21310.0,330.0,MA5CTTPE8,10
9350,21310.0,330.0,MA5CTTPE8,10
9358,21310.0,565.0,MA5CTTPE8,10
9362,21310.0,452.0,MA5CTTPE8,10
9363,21310.0,565.0,MA5CTTPE8,10
9375,20343.0,284.0,MA5CTTPE8,10
9376,21310.0,589.0,MA5CTTPE8,10
9377,21310.0,702.0,MA5CTTPE8,10
9379,21310.0,803.0,MA5CTTPE8,10
9380,21310.0,966.0,MA5CTTPE8,10
9383,20343.0,834.0,MA5CTTPE8,10
9386,21310.0,589.0,MA5CTTPE8,10
9387,21310.0,702.0,MA5CTTPE8,10
9390,20343.0,741.0,MA5CTTPE8,10
9392,20343.0,284.0,MA5CTTPE8,10
9393,20343.0,533.0,MA5CTTPE8,10
9400,21310.0,702.0,MA5CTTPE8,10
9401,21310.0,885.0,MA5CTTPE8,10
9402,21310.0,887.0,MA5CTTPE8,10
9403,21310.0,887.0,MA5CTTPE8,10
9404,21310.0,966.0,MA5CTTPE8,10
9406,20343.0,533.0,MA5CTTPE8,10
9407,20343.0,741.0,MA5CTTPE8,10
9408,21310.0,752.0,MA5CTTPE8,10
9415,21310.0,911.0,MA5CTTPE8,10
9416,20343.0,675.0,MA5CTTPE8,10
9417,21310.0,911.0,MA5CTTPE8,10
9418,21310.0,885.0,MA5CTTPE8,10
9425,20343.0,765.0,MA5CTTPE8,10
9426,20343.0,853.0,MA5CTTPE8,10
9432,21310.0,885.0,MA5CTTPE8,10
9437,20343.0,853.0,MA5CTTPE8,10
9447,20343.0,675.0,MA5CTTPE8,10
9448,20343.0,853.0,MA5CTTPE8,10
9449,20343.0,922.0,MA5CTTPE8,10
9468,20023.0,399.0,MA5CTTPE8,10
9482,20023.0,399.0,MA5CTTPE8,10
9488,20611.0,911.0,MA5CTTPE8,10
9496,20611.0,911.0,MA5CTTPE8,10
9524,20023.0,211.0,MA5CTTPE8,10
9525,21195.0,548.0,MA5CTTPE8,10
9536,20464.0,714.0,MA5CTTPE8,10
9555,20873.0,618.0,MA5CTTPE8,10
9562,20023.0,609.0,MA5CTTPE8,10
9592,20023.0,852.0,MA5CTTPE8,10
9603,20341.0,467.0,MA5CTTPE8,10
9608,20341.0,467.0,MA5CTTPE8,10
9624,20341.0,131.0,MA5CTTPE8,10
9625,20341.0,342.0,MA5CTTPE8,10
9626,20341.0,131.0,MA5CTTPE8,10
9642,20341.0,186.0,MA5CTTPE8,10
9644,20339.0,204.0,MA5CTTPE8,10
9645,20339.0,261.0,MA5CTTPE8,10
9659,20339.0,261.0,MA5CTTPE8,10
9686,20487.0,66.0,MA5CTTPE8,10
9687,20487.0,779.0,MA5CTTPE8,10
9694,20419.0,805.0,MA5CTTPE8,10
9722,20487.0,193.0,MA5CTTPE8,10
